1605	1	
36.5213503	-52.27720925	0
36.48953592	-52.28891894	0
36.457248	-52.29909982	0
36.42451362	-52.3077654	0
36.39127188	-52.31490216	0
36.35751603	-52.32049656	0
36.32334753	-52.3244945	0
36.28889492	-52.32686891	0
36.25414465	-52.32758597	0
36.21921174	-52.32661185	0
36.18423824	-52.3239398	0
36.14921062	-52.31953598	0
36.11424389	-52.31337333	0
36.07950039	-52.30547216	0
36.04498689	-52.29579864	0
36.01079133	-52.28433924	0
35.9770896	-52.27113455	0
35.94390874	-52.25617103	0
35.91131642	-52.23943516	0
35.87951557	-52.22099459	0
35.84852647	-52.20084931	0
35.81841679	-52.1789858	0
35.7893827	-52.15551906	0
35.76145126	-52.13043555	0
35.73469687	-52.10375557	0
35.70929542	-52.07561442	0
35.68527397	-52.04600533	0
35.66272722	-52.01497565	0
35.64179048	-51.98267421	0
35.62249079	-51.94908071	0
35.60494992	-51.91434397	0
35.58924229	-51.87853842	0
35.57518524	-51.84181963	0
35.56132437	-51.80483701	0
35.54739585	-51.76767175	0
35.53339969	-51.73031031	0
35.51932911	-51.69275946	0
35.50519766	-51.6550192	0
35.49099179	-51.61708276	0
35.47671827	-51.57895015	0
35.46237034	-51.54062812	0
35.44796153	-51.50210316	0
35.43347154	-51.46338878	0
35.41891391	-51.42447146	0
35.40428863	-51.38535796	0
35.38958893	-51.34604829	0
35.37482159	-51.30652892	0
35.35997984	-51.26682013	0
35.34507044	-51.2269084	0
35.33008663	-51.18678696	0
35.31502841	-51.14646935	0
35.29990254	-51.10594203	0
35.28469549	-51.06521177	0
35.2694208	-51.02427857	0
35.2540717	-50.98313567	0
35.23864818	-50.94178982	0
35.22315702	-50.9002275	0
35.20758468	-50.85846901	0
35.19194469	-50.81648728	0
35.17622353	-50.77430261	0
35.16043472	-50.73190147	0
35.14456473	-50.68929063	0
35.12862034	-50.64646331	0
35.11260153	-50.60341953	0
35.0965083	-50.56016603	0
35.08034067	-50.51669607	0
35.06409863	-50.47300964	0
35.04777541	-50.42909997	0
35.03137777	-50.38497383	0
35.01489896	-50.34063123	0
34.99835251	-50.29606538	0
34.98172488	-50.25128307	0
34.96501607	-50.20627075	0
34.94823285	-50.16104197	0
34.93137521	-50.11558319	0
34.9144364	-50.06990793	0
34.89741642	-50.02399591	0
34.88032202	-49.97786742	0
34.86315321	-49.93150217	0
34.84589646	-49.88491368	0
34.8285653	-49.83809519	0
34.81115296	-49.7910467	0
34.79365945	-49.74376822	0
34.77609152	-49.69625973	0
34.75844242	-49.64851447	0
34.74071214	-49.60053246	0
34.72290069	-49.55232044	0
34.70500129	-49.50387842	0
34.68702748	-49.45519288	0
34.6689725	-49.40627057	0
34.65083634	-49.35711826	0
34.632619	-49.30772242	0
34.61431372	-49.25808981	0
34.59592727	-49.20821368	0
34.57745287	-49.15809402	0
34.55890407	-49.10773759	0
34.54026055	-49.05713087	0
34.52154263	-49.00628739	0
34.50273676	-48.95520037	0
34.48384296	-48.90386306	0
34.46486797	-48.85228223	0
34.44580505	-48.80045786	0
34.42666095	-48.74837643	0
34.40742214	-48.69605148	0
34.38810216	-48.64347623	0
34.36869423	-48.59065069	0
34.34919837	-48.53758162	0
34.32962132	-48.48424872	0
34.30994281	-48.4306723	0
34.29018989	-48.37683882	0
34.27034226	-48.32274827	0
34.25040669	-48.26840067	0
34.23038318	-48.21380278	0
34.21026496	-48.15894106	0
34.1900588	-48.10382905	0
34.1697647	-48.04845322	0
34.14938266	-47.99282033	0
34.12890591	-47.93693037	0
34.10834122	-47.8807766	0
34.08767506	-47.824359	0
34.06692773	-47.76767758	0
34.04608569	-47.7107391	0
34.02514894	-47.65353003	0
34.00411749	-47.59606391	0
33.9829981	-47.53832043	0
33.96177723	-47.48031989	0
33.94046843	-47.422042	0
33.91906492	-47.36350705	0
33.8975667	-47.30469475	0
33.87596701	-47.24561862	0
33.85427939	-47.18627191	0
33.83249029	-47.12664784	0
33.81060648	-47.06675319	0
33.78862797	-47.00658795	0
33.76654799	-46.94615212	0
33.7443733	-46.88543894	0
33.72210391	-46.8244484	0
33.69973305	-46.76318728	0
33.67726072	-46.70164204	0
33.65469368	-46.63981944	0
33.63202517	-46.57772626	0
33.60924842	-46.51535573	0
33.58637697	-46.45270108	0
33.56340405	-46.38976231	0
33.54032966	-46.32655295	0
33.51714703	-46.26305271	0
33.49386293	-46.19927512	0
33.47047737	-46.13521341	0
33.44698356	-46.07087435	0
33.42338829	-46.00624441	0
33.39967802	-45.94133711	0
33.37586627	-45.87613217	0
33.35194629	-45.81065664	0
33.32791808	-45.74488346	0
33.30378163	-45.67882616	0
33.27953694	-45.61247798	0
33.25517726	-45.54584569	0
33.23070934	-45.47892251	0
33.20613318	-45.41171522	0
33.18143526	-45.34421704	0
33.15663587	-45.27642798	0
33.13171472	-45.20834128	0
33.10667856	-45.13997045	0
33.08153417	-45.07130198	0
33.05626802	-45.0023494	0
33.0308801	-44.93309916	0
33.00538395	-44.86355805	0
32.97976603	-44.79371928	0
32.95402634	-44.72358964	0
32.92817166	-44.65316235	0
32.90219521	-44.58243741	0
32.87609024	-44.51142835	0
32.84987026	-44.44011489	0
32.82352852	-44.36850377	0
32.79705148	-44.29659501	0
32.77045945	-44.2243886	0
32.74373888	-44.15189131	0
32.71688979	-44.07908961	0
32.68991893	-44.00599703	0
32.66281277	-43.93260003	0
32.63557809	-43.85889863	0
32.60821488	-43.78490634	0
32.58071637	-43.71060964	0
32.55308934	-43.63600853	0
32.52532701	-43.56111653	0
32.49742939	-43.48592013	0
32.46939647	-43.41041931	0
32.44122826	-43.33462085	0
32.41291799	-43.25851797	0
32.38447919	-43.18211069	0
32.35589157	-43.10539899	0
32.32716865	-43.02839641	0
32.29829691	-42.95108265	0
32.26928988	-42.87347125	0
32.24013402	-42.79554867	0
32.21083611	-42.71732844	0
32.18139613	-42.63880381	0
32.15180057	-42.55997476	0
32.12205619	-42.4808413	0
32.09216974	-42.40140342	0
32.06212771	-42.32166114	0
32.03193685	-42.24162121	0
32.00158364	-42.1612701	0
31.97108161	-42.08061458	0
31.94042399	-41.99965466	0
31.90961078	-41.91839708	0
31.87863522	-41.83682833	0
31.84750407	-41.75495516	0
31.81621057	-41.67278435	0
31.78475471	-41.59030236	0
31.75313651	-41.50751597	0
31.72134918	-41.42442516	0
31.6893995	-41.34102993	0
31.65728071	-41.2573303	0
31.62499279	-41.17332626	0
31.59253576	-41.08902456	0
31.55990285	-41.0044117	0
31.52710082	-40.91949442	0
31.49411614	-40.83427949	0
31.46096235	-40.74875339	0
31.42762591	-40.66292964	0
31.39411358	-40.57680148	0
31.36041861	-40.49036891	0
31.32654099	-40.40363869	0
31.29248073	-40.31661082	0
31.25823782	-40.22928531	0
31.2238055	-40.14164862	0
31.18919053	-40.05372105	0
31.15438614	-39.96548231	0
31.11938559	-39.87695268	0
31.08419562	-39.78811187	0
31.04880271	-39.69895313	0
31.01322038	-39.60948997	0
30.97744189	-39.51973593	0
30.94146721	-39.42968424	0
30.90529636	-39.33934167	0
30.86892933	-39.24868793	0
30.8323526	-39.1577433	0
30.79557969	-39.06650779	0
30.75860384	-38.97497464	0
30.72142505	-38.88314384	0
30.68404332	-38.79101539	0
30.64644512	-38.69859605	0
30.60864397	-38.60587908	0
30.57063312	-38.51287122	0
30.53241257	-38.41957247	0
30.49397554	-38.32597608	0
30.45532205	-38.23209558	0
30.41645885	-38.13791742	0
30.37737241	-38.04344839	0
30.3380695	-37.94869524	0
30.29855012	-37.85364444	0
30.25880075	-37.75830275	0
30.2188349	-37.66268372	0
30.17863905	-37.56676704	0
30.1382132	-37.47056624	0
30.09756412	-37.37408809	0
30.05668504	-37.27731229	0
30.01557596	-37.18025238	0
29.97423011	-37.08291511	0
29.9326475	-36.98529372	0
29.89083489	-36.88738822	0
29.84877875	-36.7891986	0
29.80648585	-36.69073162	0
29.76394941	-36.5919873	0
29.72116945	-36.49295886	0
29.67814596	-36.39365306	0
29.63487217	-36.29407668	0
29.59135486	-36.19421617	0
29.54758725	-36.09408508	0
29.50356258	-35.99366988	0
29.45928762	-35.89299085	0
29.4147556	-35.79204123	0
29.36996652	-35.69081426	0
29.32492038	-35.5893167	0
29.27961042	-35.48755532	0
29.2340434	-35.38552335	0
29.1882058	-35.28322755	0
29.14210436	-35.18066117	0
29.09573235	-35.07783773	0
29.04908974	-34.9747437	0
29.00216978	-34.87139262	0
28.954986	-34.76777771	0
28.90753163	-34.66392603	0
28.85980667	-34.55983083	0
28.81180436	-34.4554921	0
28.76352469	-34.35089631	0
28.71496768	-34.24605022	0
28.66612654	-34.14096061	0
28.61700129	-34.03561393	0
28.56758516	-33.9300305	0
28.51786461	-33.82413588	0
28.46784642	-33.7180045	0
28.41755088	-33.61163636	0
28.36695769	-33.50503145	0
28.31608038	-33.39818978	0
28.26490542	-33.29111811	0
28.21343958	-33.18381644	0
28.1616761	-33.07628477	0
28.10962173	-32.9685231	0
28.05726296	-32.86053819	0
28.00460653	-32.75233005	0
27.95164569	-32.64389191	0
27.89838045	-32.53523053	0
27.84481079	-32.42635945	0
27.79093672	-32.31726513	0
27.73675147	-32.20794758	0
27.68225505	-32.09842032	0
27.62745421	-31.9886766	0
27.57233544	-31.87872993	0
27.51689872	-31.76856679	0
27.46115083	-31.65819394	0
27.40508499	-31.54761816	0
27.34869445	-31.43683266	0
27.29198597	-31.325851	0
27.23495279	-31.21466639	0
27.1775949	-31.1032856	0
27.1199123	-30.99170187	0
27.06189823	-30.87992874	0
27.00355946	-30.76795942	0
26.94488245	-30.65579393	0
26.88588074	-30.54344579	0
26.82653403	-30.43090824	0
26.76686261	-30.31818805	0
26.70684619	-30.20527844	0
26.64649154	-30.09219295	0
26.58579188	-29.97892481	0
26.52474723	-29.86548079	0
26.46336434	-29.75186089	0
26.40162969	-29.63807187	0
26.33955004	-29.52410697	0
26.27711862	-29.40997972	0
26.21433544	-29.29568335	0
26.1512005	-29.18121786	0
26.08770702	-29.06659678	0
26.02386178	-28.95181335	0
25.95965801	-28.8368811	0
25.89513631	-28.72186767	0
25.83025607	-28.60671218	0
25.7650173	-28.49141464	0
25.69942001	-28.37597503	0
25.63346418	-28.26040013	0
25.56709571	-28.14462229	0
25.50034165	-28.0286821	0
25.4332223	-27.9126269	0
25.36574441	-27.79645671	0
25.29790124	-27.68017152	0
25.229686	-27.56377809	0
25.16109871	-27.44728319	0
25.09214612	-27.33068006	0
25.02281471	-27.21398222	0
24.95310448	-27.09718291	0
24.88302219	-26.98028889	0
24.81256107	-26.86330693	0
24.74171437	-26.74623704	0
24.67048884	-26.62908596	0
24.59887773	-26.51184695	0
24.52687426	-26.39452675	0
24.45449197	-26.27713892	0
24.38171056	-26.1596699	0
24.3085368	-26.04214	0
24.23497746	-25.92453569	0
24.16101223	-25.8068705	0
24.08665464	-25.68914443	0
24.01189118	-25.57136423	0
23.93673536	-25.45352316	0
23.8611669	-25.3356415	0
23.78519932	-25.21770572	0
23.70881909	-25.09972935	0
23.63203298	-24.98171239	0
23.55482746	-24.86365485	0
23.47721606	-24.74556348	0
23.39919201	-24.62743829	0
23.32074854	-24.50929281	0
23.24188567	-24.3911135	0
23.16259662	-24.27292066	0
23.08288816	-24.15471429	0
23.00275353	-24.03648763	0
22.92219948	-23.9182542	0
22.84121249	-23.80000725	0
22.75979256	-23.68176705	0
22.67793969	-23.5635201	0
22.59565388	-23.44527991	0
22.51293513	-23.32704648	0
22.4297902	-23.20884688	0
22.34629351	-23.09078257	0
22.26237741	-22.97275208	0
22.17803513	-22.85475542	0
22.09321255	-22.73670464	0
22.00794351	-22.61866063	0
21.92226182	-22.50067073	0
21.83618101	-22.38272818	0
21.74968756	-22.26483976	0
21.66280175	-22.14700545	0
21.57551006	-22.02923202	0
21.48781926	-21.91150595	0
21.39972933	-21.79384752	0
21.31125382	-21.67623645	0
21.22238596	-21.55869302	0
21.13312574	-21.44121047	0
21.04347317	-21.32378881	0
20.95344178	-21.20642803	0
20.8630248	-21.0891349	0
20.772229	-20.97190265	0
20.68106113	-20.85473804	0
20.58950768	-20.73764108	0
20.49758894	-20.62061177	0
20.40529814	-20.50365011	0
20.31263528	-20.3867561	0
20.21960712	-20.26993649	0
20.12622044	-20.15318453	0
20.03246846	-20.03650699	0
19.93836472	-19.91990385	0
19.84390245	-19.80336837	0
19.74908842	-19.68691406	0
19.65392262	-19.57053416	0
19.55841182	-19.45423544	0
19.46255602	-19.33801113	0
19.36635522	-19.22186123	0
19.26982295	-19.1057925	0
19.17295245	-18.98981172	0
19.07574371	-18.87390535	0
18.97821026	-18.75808016	0
18.88035211	-18.64233614	0
18.78216926	-18.52668007	0
18.68366169	-18.41110517	0
18.58483619	-18.29561144	0
18.48569951	-18.18021243	0
18.38624489	-18.06489459	0
18.28656028	-17.94974586	0
18.1865983	-17.83472567	0
18.0862778	-17.7197393	0
17.98562583	-17.60482734	0
17.88468974	-17.49003714	0
17.78345601	-17.37536871	0
17.68193815	-17.26082205	0
17.58012942	-17.14641068	0
17.4780298	-17.0321346	0
17.3756393	-16.91798705	0
17.27295792	-16.80398833	0
17.16998566	-16.69013166	0
17.06672928	-16.57641706	0
16.96318201	-16.46285804	0
16.85935063	-16.34944784	0
16.75522837	-16.23619323	0
16.65081523	-16.12310774	0
16.54611797	-16.01017784	0
16.44112982	-15.89741706	0
16.33585756	-15.78482539	0
16.23029442	-15.67240961	0
16.12444716	-15.5601697	0
16.01831578	-15.44811245	0
15.91189352	-15.33623784	0
15.8051939	-15.22454588	0
15.69820341	-15.11305009	0
15.5909288	-15.00174372	0
15.48337007	-14.89064029	0
15.37552722	-14.77973303	0
15.26740025	-14.66902871	0
15.15898917	-14.55853411	0
15.05030074	-14.44824244	0
14.94132142	-14.338174	0
14.83206475	-14.22831527	0
14.72253073	-14.11867978	0
14.61271259	-14.00926752	0
14.50261709	-13.9000785	0
14.39223749	-13.79111948	0
14.28158052	-13.68239722	0
14.17063944	-13.57391173	0
14.05942777	-13.465663	0
13.94793875	-13.35765103	0
13.83616562	-13.24989613	0
13.72412189	-13.14238475	0
13.61190228	-13.03521837	0
13.49938503	-12.92828199	0
13.38662424	-12.82162297	0
13.27362669	-12.715221	0
13.16039238	-12.60909639	0
