9.17E-03,-1.13E+03
9.94E-03,-1.14E+03
1.07E-02,-1.15E+03
1.15E-02,-1.15E+03
1.23E-02,-1.13E+03
1.30E-02,-1.14E+03
1.37E-02,-1.12E+03
1.44E-02,-1.12E+03
1.51E-02,-1.13E+03
1.57E-02,-1.14E+03
1.63E-02,-1.14E+03
1.69E-02,-1.16E+03
1.74E-02,-1.18E+03
1.79E-02,-1.20E+03
1.84E-02,-1.23E+03
1.89E-02,-1.26E+03
1.96E-02,-1.27E+03
2.03E-02,-1.26E+03
2.10E-02,-1.24E+03
2.16E-02,-1.23E+03
2.22E-02,-1.23E+03
2.27E-02,-1.23E+03
2.33E-02,-1.23E+03
2.38E-02,-1.23E+03
2.43E-02,-1.23E+03
2.48E-02,-1.23E+03
2.52E-02,-1.23E+03
2.57E-02,-1.22E+03
2.61E-02,-1.22E+03
2.65E-02,-1.22E+03
2.69E-02,-1.21E+03
2.73E-02,-1.21E+03
2.77E-02,-1.20E+03
2.81E-02,-1.20E+03
2.84E-02,-1.20E+03
2.88E-02,-1.19E+03
2.91E-02,-1.19E+03
2.93E-02,-1.19E+03
2.96E-02,-1.19E+03
2.98E-02,-1.19E+03
3.00E-02,-1.19E+03
3.03E-02,-1.19E+03
3.05E-02,-1.18E+03
3.08E-02,-1.18E+03
3.10E-02,-1.18E+03
3.12E-02,-1.18E+03
3.14E-02,-1.17E+03
3.17E-02,-1.17E+03
3.19E-02,-1.16E+03
3.21E-02,-1.16E+03
3.23E-02,-1.16E+03
3.26E-02,-1.16E+03
3.28E-02,-1.15E+03
3.30E-02,-1.15E+03
3.32E-02,-1.15E+03
3.34E-02,-1.14E+03
3.36E-02,-1.14E+03
3.38E-02,-1.14E+03
3.40E-02,-1.14E+03
3.41E-02,-1.13E+03
3.43E-02,-1.13E+03
3.45E-02,-1.13E+03
3.47E-02,-1.13E+03
3.48E-02,-1.12E+03
3.50E-02,-1.12E+03
3.52E-02,-1.12E+03
3.54E-02,-1.12E+03
3.56E-02,-1.11E+03
3.57E-02,-1.11E+03
3.59E-02,-1.11E+03
3.61E-02,-1.11E+03
3.63E-02,-1.11E+03
3.65E-02,-1.11E+03
3.66E-02,-1.10E+03
3.68E-02,-1.12E+03
3.70E-02,-1.23E+03
3.70E-02,-9.41E+02
3.70E-02,-8.75E+02
3.70E-02,-6.47E+02
3.69E-02,-5.29E+02
3.69E-02,-6.63E+02
3.69E-02,-6.66E+02
3.69E-02,-6.86E+02
3.68E-02,-7.93E+02
3.68E-02,-8.76E+02
3.67E-02,-1.02E+03
3.67E-02,-1.16E+03
3.66E-02,-1.27E+03
3.66E-02,-1.38E+03
3.65E-02,-1.44E+03
3.65E-02,-1.48E+03
3.64E-02,-1.42E+03
3.63E-02,-1.32E+03
3.63E-02,-1.22E+03
3.62E-02,-1.09E+03
3.61E-02,-9.72E+02
3.61E-02,-8.76E+02
3.60E-02,-8.03E+02
3.60E-02,-7.87E+02
3.59E-02,-7.27E+02
3.58E-02,-7.61E+02
3.58E-02,-9.78E+02
3.57E-02,-1.05E+03
3.57E-02,-9.03E+02
3.57E-02,-8.34E+02
3.56E-02,-1.04E+03
3.54E-02,-1.08E+03
3.52E-02,-1.10E+03
3.50E-02,-1.11E+03
3.48E-02,-1.11E+03
3.45E-02,-1.11E+03
3.43E-02,-1.11E+03
3.41E-02,-1.11E+03
3.39E-02,-1.11E+03
3.37E-02,-1.11E+03
3.35E-02,-1.10E+03
3.33E-02,-1.10E+03
3.31E-02,-1.09E+03
3.28E-02,-1.09E+03
3.26E-02,-1.08E+03
3.24E-02,-1.07E+03
3.22E-02,-1.06E+03
3.20E-02,-1.06E+03
3.18E-02,-1.05E+03
3.15E-02,-1.05E+03
3.13E-02,-1.03E+03
3.10E-02,-1.02E+03
3.07E-02,-1.02E+03
3.03E-02,-9.83E+02
3.00E-02,-9.90E+02
2.97E-02,-9.56E+02
2.93E-02,-9.41E+02
2.89E-02,-9.24E+02
2.86E-02,-9.01E+02
2.82E-02,-8.83E+02
2.78E-02,-8.64E+02
2.74E-02,-8.46E+02
2.70E-02,-8.28E+02
2.66E-02,-8.09E+02
2.62E-02,-7.93E+02
2.58E-02,-7.76E+02
2.54E-02,-7.59E+02
2.49E-02,-7.42E+02
2.45E-02,-7.25E+02
2.40E-02,-7.12E+02
2.35E-02,-7.09E+02
2.32E-02,-6.90E+02
2.28E-02,-6.84E+02
2.24E-02,-6.66E+02
2.20E-02,-6.69E+02
2.15E-02,-6.74E+02
2.11E-02,-6.48E+02
2.07E-02,-6.41E+02
2.03E-02,-6.38E+02
1.98E-02,-6.28E+02
1.94E-02,-6.38E+02
1.89E-02,-6.26E+02
1.85E-02,-6.15E+02
1.80E-02,-6.11E+02
1.76E-02,-6.07E+02
1.71E-02,-5.99E+02
1.66E-02,-5.98E+02
1.62E-02,-5.89E+02
1.57E-02,-5.83E+02
1.52E-02,-5.78E+02
1.47E-02,-5.74E+02
1.42E-02,-5.66E+02
1.37E-02,-5.66E+02
1.32E-02,-5.62E+02
1.26E-02,-5.60E+02
1.21E-02,-5.60E+02
1.16E-02,-5.59E+02
1.10E-02,-5.59E+02
1.05E-02,-5.59E+02
9.94E-03,-5.58E+02
9.39E-03,-5.56E+02
8.84E-03,-5.54E+02
8.29E-03,-5.50E+02
7.74E-03,-5.47E+02
7.19E-03,-5.43E+02
6.63E-03,-5.39E+02
6.08E-03,-5.34E+02
5.52E-03,-5.28E+02
4.96E-03,-5.22E+02
4.41E-03,-5.10E+02
3.85E-03,-4.93E+02
3.41E-03,-4.83E+02
2.97E-03,-4.72E+02
2.52E-03,-4.61E+02
2.08E-03,-4.56E+02
1.64E-03,-4.82E+02
1.21E-03,-6.69E+02
8.33E-04,-7.51E+02
5.21E-04,-7.41E+02
2.78E-04,-7.34E+02
1.07E-04,-7.52E+02
8.19E-06,-7.78E+02
6.67E-06,-7.99E+02
8.05E-05,-7.15E+02
1.96E-04,-6.77E+02
3.32E-04,-7.20E+02
4.98E-04,-7.79E+02
7.04E-04,-7.96E+02
9.60E-04,-7.82E+02
1.25E-03,-7.49E+02
1.57E-03,-7.43E+02
1.89E-03,-7.75E+02
2.22E-03,-7.99E+02
2.55E-03,-8.39E+02
2.91E-03,-8.78E+02
3.28E-03,-9.02E+02
3.67E-03,-9.35E+02
4.09E-03,-9.57E+02
4.54E-03,-9.57E+02
5.00E-03,-9.78E+02
5.49E-03,-9.97E+02
6.18E-03,-1.06E+03
6.90E-03,-1.08E+03
7.64E-03,-1.10E+03
8.40E-03,-1.12E+03
