3.05E-02,-1.16E+03
3.06E-02,-1.16E+03
3.08E-02,-1.16E+03
3.09E-02,-1.15E+03
3.10E-02,-1.15E+03
3.11E-02,-1.15E+03
3.12E-02,-1.15E+03
3.13E-02,-1.14E+03
3.14E-02,-1.14E+03
3.16E-02,-1.14E+03
3.17E-02,-1.14E+03
3.18E-02,-1.14E+03
3.19E-02,-1.13E+03
3.20E-02,-1.13E+03
3.21E-02,-1.13E+03
3.22E-02,-1.13E+03
3.23E-02,-1.13E+03
3.24E-02,-1.13E+03
3.26E-02,-1.12E+03
3.27E-02,-1.12E+03
3.28E-02,-1.12E+03
3.29E-02,-1.12E+03
3.30E-02,-1.12E+03
3.31E-02,-1.12E+03
3.32E-02,-1.11E+03
3.33E-02,-1.11E+03
3.34E-02,-1.11E+03
3.35E-02,-1.11E+03
3.36E-02,-1.11E+03
3.37E-02,-1.11E+03
3.38E-02,-1.11E+03
3.39E-02,-1.11E+03
3.40E-02,-1.11E+03
3.40E-02,-1.11E+03
3.41E-02,-1.10E+03
3.42E-02,-1.10E+03
3.43E-02,-1.10E+03
3.44E-02,-1.10E+03
3.45E-02,-1.10E+03
3.46E-02,-1.10E+03
3.47E-02,-1.10E+03
3.48E-02,-1.10E+03
3.48E-02,-1.10E+03
3.49E-02,-1.09E+03
3.50E-02,-1.09E+03
3.51E-02,-1.09E+03
3.52E-02,-1.09E+03
3.53E-02,-1.09E+03
3.54E-02,-1.09E+03
3.55E-02,-1.09E+03
3.56E-02,-1.09E+03
3.57E-02,-1.09E+03
3.57E-02,-1.09E+03
3.58E-02,-1.09E+03
3.59E-02,-1.09E+03
3.60E-02,-1.09E+03
3.61E-02,-1.08E+03
3.62E-02,-1.08E+03
3.63E-02,-1.08E+03
3.64E-02,-1.08E+03
3.65E-02,-1.08E+03
3.65E-02,-1.08E+03
3.66E-02,-1.09E+03
3.67E-02,-1.09E+03
3.68E-02,-1.10E+03
3.69E-02,-1.14E+03
3.70E-02,-1.08E+03
3.70E-02,-6.02E+02
3.70E-02,-3.95E+02
3.70E-02,-4.25E+02
3.70E-02,-5.60E+02
3.70E-02,-6.51E+02
3.70E-02,-7.10E+02
3.69E-02,-6.96E+02
3.69E-02,-7.97E+02
3.69E-02,-7.67E+02
3.69E-02,-7.13E+02
3.69E-02,-6.85E+02
3.69E-02,-6.80E+02
3.68E-02,-7.36E+02
3.68E-02,-8.32E+02
3.68E-02,-8.87E+02
3.68E-02,-9.61E+02
3.67E-02,-1.07E+03
3.67E-02,-1.14E+03
3.67E-02,-1.28E+03
3.66E-02,-1.29E+03
3.66E-02,-1.37E+03
3.66E-02,-1.46E+03
3.65E-02,-1.52E+03
3.65E-02,-1.56E+03
3.65E-02,-1.60E+03
3.64E-02,-1.51E+03
3.64E-02,-1.53E+03
3.63E-02,-1.45E+03
3.63E-02,-1.40E+03
3.63E-02,-1.33E+03
3.62E-02,-1.22E+03
3.62E-02,-1.17E+03
3.62E-02,-1.07E+03
3.61E-02,-9.79E+02
3.61E-02,-9.48E+02
3.60E-02,-8.25E+02
3.60E-02,-8.81E+02
3.60E-02,-8.65E+02
3.59E-02,-8.00E+02
3.59E-02,-8.82E+02
3.59E-02,-9.00E+02
3.58E-02,-8.77E+02
3.58E-02,-8.76E+02
3.58E-02,-8.19E+02
3.57E-02,-7.34E+02
3.57E-02,-6.41E+02
3.57E-02,-4.79E+02
3.57E-02,-4.58E+02
3.56E-02,-7.86E+02
3.56E-02,-1.22E+03
3.55E-02,-1.26E+03
3.54E-02,-1.22E+03
3.53E-02,-1.20E+03
3.52E-02,-1.19E+03
3.51E-02,-1.19E+03
3.50E-02,-1.18E+03
3.49E-02,-1.18E+03
3.48E-02,-1.18E+03
3.47E-02,-1.18E+03
3.45E-02,-1.17E+03
3.44E-02,-1.17E+03
3.43E-02,-1.17E+03
3.42E-02,-1.16E+03
3.41E-02,-1.16E+03
3.40E-02,-1.16E+03
3.39E-02,-1.15E+03
3.38E-02,-1.15E+03
3.37E-02,-1.15E+03
3.36E-02,-1.14E+03
3.35E-02,-1.14E+03
3.34E-02,-1.13E+03
3.33E-02,-1.13E+03
3.32E-02,-1.12E+03
3.31E-02,-1.12E+03
3.29E-02,-1.11E+03
3.28E-02,-1.11E+03
3.27E-02,-1.10E+03
3.26E-02,-1.10E+03
3.25E-02,-1.09E+03
3.24E-02,-1.09E+03
3.23E-02,-1.08E+03
3.22E-02,-1.07E+03
3.21E-02,-1.06E+03
3.20E-02,-1.07E+03
3.19E-02,-1.05E+03
3.18E-02,-1.05E+03
3.16E-02,-1.04E+03
3.15E-02,-1.04E+03
3.14E-02,-1.03E+03
3.13E-02,-1.02E+03
3.12E-02,-1.01E+03
3.10E-02,-1.00E+03
3.08E-02,-9.68E+02
3.07E-02,-9.85E+02
3.05E-02,-9.89E+02
3.03E-02,-9.40E+02
3.02E-02,-9.56E+02
3.00E-02,-9.57E+02
2.98E-02,-9.24E+02
2.97E-02,-9.18E+02
2.95E-02,-9.09E+02
2.93E-02,-8.99E+02
2.91E-02,-8.84E+02
2.89E-02,-8.80E+02
2.88E-02,-8.71E+02
2.86E-02,-8.58E+02
2.84E-02,-8.48E+02
2.82E-02,-8.40E+02
2.80E-02,-8.28E+02
2.78E-02,-8.20E+02
2.76E-02,-8.11E+02
2.74E-02,-8.02E+02
2.72E-02,-7.93E+02
2.70E-02,-7.83E+02
2.68E-02,-7.76E+02
2.66E-02,-7.65E+02
2.64E-02,-7.58E+02
2.62E-02,-7.50E+02
2.60E-02,-7.42E+02
2.58E-02,-7.33E+02
2.56E-02,-7.26E+02
2.54E-02,-7.18E+02
2.51E-02,-7.10E+02
2.49E-02,-7.02E+02
2.47E-02,-6.94E+02
2.45E-02,-6.89E+02
2.42E-02,-6.73E+02
2.40E-02,-6.80E+02
2.38E-02,-6.56E+02
2.35E-02,-6.61E+02
2.33E-02,-6.74E+02
2.32E-02,-6.47E+02
2.30E-02,-6.46E+02
2.28E-02,-6.43E+02
2.26E-02,-6.40E+02
2.24E-02,-6.29E+02
2.22E-02,-6.03E+02
2.20E-02,-6.20E+02
2.17E-02,-6.25E+02
2.15E-02,-6.31E+02
2.13E-02,-6.38E+02
2.11E-02,-6.10E+02
2.09E-02,-6.00E+02
2.07E-02,-6.01E+02
2.05E-02,-5.86E+02
2.03E-02,-6.09E+02
2.01E-02,-5.85E+02
1.98E-02,-5.68E+02
1.96E-02,-5.84E+02
1.94E-02,-5.89E+02
1.92E-02,-5.94E+02
1.89E-02,-5.98E+02
1.87E-02,-5.63E+02
1.85E-02,-5.72E+02
1.83E-02,-5.75E+02
1.80E-02,-5.54E+02
1.78E-02,-5.74E+02
1.76E-02,-5.63E+02
1.73E-02,-5.59E+02
1.71E-02,-5.56E+02
1.69E-02,-5.37E+02
1.66E-02,-5.53E+02
1.64E-02,-5.64E+02
1.62E-02,-5.41E+02
1.59E-02,-5.45E+02
1.57E-02,-5.40E+02
1.54E-02,-5.39E+02
1.52E-02,-5.37E+02
1.50E-02,-5.35E+02
1.47E-02,-5.32E+02
1.44E-02,-5.28E+02
1.40E-02,-5.19E+02
1.37E-02,-5.30E+02
1.33E-02,-5.10E+02
1.30E-02,-5.24E+02
1.26E-02,-5.11E+02
1.23E-02,-5.10E+02
1.19E-02,-5.09E+02
1.16E-02,-5.07E+02
1.12E-02,-5.05E+02
1.08E-02,-5.06E+02
1.05E-02,-5.02E+02
1.01E-02,-5.02E+02
9.76E-03,-5.01E+02
9.39E-03,-5.00E+02
9.02E-03,-4.98E+02
8.66E-03,-5.02E+02
8.29E-03,-4.94E+02
7.92E-03,-4.95E+02
7.56E-03,-4.92E+02
7.19E-03,-4.89E+02
6.82E-03,-4.86E+02
6.45E-03,-4.88E+02
6.08E-03,-4.83E+02
5.71E-03,-4.80E+02
5.34E-03,-4.78E+02
4.96E-03,-4.77E+02
4.59E-03,-4.74E+02
4.22E-03,-4.77E+02
3.85E-03,-4.80E+02
3.58E-03,-4.76E+02
3.32E-03,-4.71E+02
3.05E-03,-4.68E+02
2.79E-03,-4.66E+02
2.52E-03,-4.64E+02
2.26E-03,-4.72E+02
1.99E-03,-4.84E+02
1.73E-03,-5.11E+02
1.47E-03,-5.41E+02
1.21E-03,-6.09E+02
9.77E-04,-6.71E+02
7.65E-04,-7.20E+02
5.78E-04,-7.56E+02
4.16E-04,-7.79E+02
2.78E-04,-8.05E+02
1.67E-04,-8.44E+02
7.84E-05,-8.40E+02
1.94E-05,-8.48E+02
-5.53E-06,-8.27E+02
6.64E-06,-7.87E+02
4.50E-05,-7.54E+02
1.02E-04,-7.29E+02
1.71E-04,-7.16E+02
2.48E-04,-7.19E+02
3.32E-04,-7.43E+02
4.27E-04,-7.54E+02
5.34E-04,-7.70E+02
6.58E-04,-7.71E+02
8.00E-04,-7.57E+02
9.60E-04,-7.40E+02
1.13E-03,-7.35E+02
1.31E-03,-7.45E+02
1.50E-03,-7.75E+02
1.69E-03,-7.74E+02
1.89E-03,-8.18E+02
2.08E-03,-7.97E+02
2.28E-03,-8.90E+02
2.49E-03,-9.28E+02
2.69E-03,-9.49E+02
2.91E-03,-9.75E+02
3.13E-03,-9.99E+02
3.36E-03,-1.02E+03
3.59E-03,-1.05E+03
3.84E-03,-1.07E+03
4.09E-03,-1.09E+03
4.36E-03,-1.10E+03
4.63E-03,-1.11E+03
4.91E-03,-1.14E+03
5.19E-03,-1.16E+03
5.49E-03,-1.16E+03
5.95E-03,-1.20E+03
6.42E-03,-1.24E+03
6.90E-03,-1.24E+03
7.39E-03,-1.25E+03
7.89E-03,-1.28E+03
8.40E-03,-1.29E+03
8.91E-03,-1.30E+03
9.43E-03,-1.32E+03
